00ROPC9999BOVESPA 99992017030320170303                                                                                                                          
01CSAN        ON      NM201703202585000080CSANO10     000000010000000004005000000000000000000000000459000000000000000200000000000459200000000600000031152ACN    
01CSAN        ON      NM201703202593000080CSANO41     000000010000000004055000000000000000000000000002500000000000000200000000000002700000000100000021152ACN    
01CSAN        ON      NM201703202607000080CSANO11     000000010000000004105000000000000000000000000000000000000000000200000000000000200000000100000011152ACN    
01CSAN        ON      NM201703202615000080CSANO42     000000010000000004155000000000000000000000000023500000000000020400000000000043900000000100000021152ACN    
01CSAN        ON      NM201703202631000080CSANO43     000000010000000004255000000000000000000000000000000000000000079300000000000079300000000200000011152ACN    
01CSAN        ON      NM201703202658000080CSANO44     000000010000000004355000000000000000000000000000300000000000061000000000000061300000000100000021152ACN    
01CSAN  FM    ON      NM201703202518000080CSANO37     000000010000000003655000000000000000000000000459000000000000000000000000000459000000000200000051152ACN    
01CSAN  FM    ON      NM201703202534000080CSANO38     000000010000000003755000000000000000000000000005400000000000000000000000000005400000000100000011152ACN    
01CSAN  FM    ON      NM201703202550000080CSANO39     000000010000000003855000000000000000000000000004600000000000001000000000000005600000000100000021152ACN    
01CSAN  FM    ON      NM201703202062000080CSANO80     000000010000000003980000000000000000000000000008700000000000060000000000000068700000000200000031152ACN    
01CSMG        ON      NM201703200035000080CSMGO49     000000010000000004900000000000000000000000000600000000000000000000000000000600000000000100000071402ACN    
01CSMG        ON      NM201703200043000080CSMGO52     000000010000000005200000000000000000000000000600000000000000000000000000000600000000000700000011402ACN    
01CSNA        ON        201703208745000080CSNAO96     000000010000000000960000000000000000000000000028700000000000000000000000000028700000000100000012472ACN    
01CSNA        ON        201703208753000080CSNAO98     000000010000000000980000000000000000000000000029100000000000000000000000000029100000000100000012472ACN    
01CSNA        ON        201703208761000080CSNAO10     000000010000000001000000000000000000000000000015200000000000009300000000000024500000000400000082472ACN    
01CSNA        ON        201703208770000080CSNAO40     000000010000000001050000000000000000000000000103100000000000006900000000000110000000000200000042472ACN    
01CSNA        ON        201703209261000080CSNAO71     000000010000000001175000000000000000000000000000000000000000002800000000000002800000000200000022472ACN    
01CSNA        ON        201703209288000080CSNAO72     000000010000000001275000000000000000000000000000000000000000001300000000000001300000000200000012472ACN    
01CSNA        ON        201703208826000080CSNAO13     000000010000000001300000000000000000000000000000000000000000021400000000000021400000000200000042472ACN    
01CSNA        ON        201703208834000080CSNAO43     000000010000000001350000000000000000000000000000000000000000002300000000000002300000000200000012472ACN    
01CSNA  FM    ON        201703208788000080CSNAO11     000000010000000001100000000000000000000000000037300000000000172200000000000209500000001000000142472ACN    
01CSNA  FM    ON        201703208796000080CSNAO41     000000010000000001150000000000000000000000000000000000000000075000000000000075000000000900000052472ACN    
01CSNA  FM    ON        201703208800000080CSNAO12     000000010000000001200000000000000000000000000013200000000000164600000000000177800000001000000152472ACN    
01CSNA  FM    ON        201703208818000080CSNAO42     000000010000000001250000000000000000000000000001500000000000093100000000000094600000000400000052472ACN    
01CYRE        ON      NM201703201880000080CYREO10     000000010000000001000000000000000000000000001053200000000000000000000000001053200000000300000031282ACN    
01CYRE        ON      NM201703201899000080CYREO41     000000010000000001150000000000000000000000001000000000000000000000000000001000000000000200000011282ACN    
01CYRE        ON      NM201703202909000080CYREO71     000000010000000001175000000000000000000000000565000000000000000000000000000565000000000100000021282ACN    
01CYRE        ON      NM201703202844000080CYREO73     000000010000000001375000000000000000000000000000000000000000040000000000000040000000000100000011282ACN    
01CYRE        ON      NM201703202445000080CYREO14     000000010000000001400000000000000000000000000037600000000000000000000000000037600000000100000011282ACN    
01CYRE        ON      NM201703202453000080CYREO44     000000010000000001450000000000000000000000000022600000000000000000000000000022600000000100000011282ACN    
01CYRE  FM    ON      NM201703202402000080CYREO12     000000010000000001200000000000000000000000000008300000000000020000000000000028300000000100000021282ACN    
01CYRE  FM    ON      NM201703202410000080CYREO42     000000010000000001250000000000000000000000000000000000000000037500000000000037500000000200000011282ACN    
01CYRE  FM    ON      NM201703202429000080CYREO13     000000010000000001300000000000000000000000000463000000000000102500000000000565500000000300000031282ACN    
01CYRE  FM    ON      NM201703202437000080CYREO43     000000010000000001350000000000000000000000000000000000000000142400000000000142400000000200000021282ACN    
01ECOR        ON      NM201703200906000080ECORO91     000000010000000000910000000000000000000000000027000000000000000000000000000027000000000100000011122ACN    
01ECOR        ON      NM201703200914000080ECORO97     000000010000000000970000000000000000000000000027000000000000000000000000000027000000000100000011122ACN    
01EGIE        ON      NM201703200086000080EGIEO73     000000010000000003138000000000000000000000000000000000000000030000000000000030000000000100000021002ACN    
01ELET        PNB     N1201703200612000080ELETO57     000000010000000002750000000000000000000000000000000000000000007200000000000007200000000200000020682ACN    
01ELET        ON      N1201703201791000080ELETO89     000000010000000001950000000000000000000000000147000000000000000700000000000147700000000200000061522ACN    
01ELET        ON      N1201703201830000080ELETO81     000000010000000002100000000000000000000000000680000000000000230000000000000910000000000900000021522ACN    
01ELET        ON      N1201703201848000080ELETO82     000000010000000002200000000000000000000000000680000000000000000000000000000680000000000100000011522ACN    
01ELET        ON      N1201703201805000080ELETO92     000000010000000002250000000000000000000000000147000000000000000000000000000147000000000400000011522ACN    
01ENBR        ON      NM201703200078000080ENBRO43     000000010000000001304000000000000000000000000065000000000000000000000000000065000000000100000011222ACN    
01ENBR        ON      NM201703200086000080ENBRO44     000000010000000001404000000000000000000000000065000000000000000000000000000065000000000100000011222ACN    
01ENBR        ON      NM201703200019000080ENBRO45     000000010000000001554000000000000000000000000000000000000000400000000000000400000000000100000011232ACN    
01EQTL        ON      NM201703200043000080EQTLO89     000000010000000004901000000000000000000000000400000000000000000000000000000400000000000100000021202ACN    
01EQTL        ON      NM201703200086000080EQTLO10     000000010000000005026000000000000000000000000670000000000000000000000000000670000000000100000021202ACN    
01EQTL        ON      NM201703200051000080EQTLO24     000000010000000005426000000000000000000000000400000000000000000000000000000400000000000100000011202ACN    
01EQTL        ON      NM201703200035000080EQTLO56     000000010000000005676000000000000000000000000670000000000000000000000000000670000000000200000011202ACN    
01EQTL        ON      NM201703200078000080EQTLO27     000000010000000005726000000000000000000000000400000000000000000000000000000400000000000200000011202ACN    
01ESTC        ON      NM201703200051000080ESTCO18     000000010000000001755000000000000000000000000000000000000000003800000000000003800000000100000021122ACN    
01ESTC        ON      NM201703200485000080ESTCO14     000000010000000001405000000000000000000000000000000000000000002100000000000002100000000100000021132ACN    
01ESTC  FM    ON      NM201703200493000080ESTCO44     000000010000000001455000000000000000000000000000000000000000004200000000000004200000000100000021132ACN    
